id,code_prefix_start,name,parent_id
account_group_33111902,33111902,Receitas com Venda de Carteira,account_group_331119
account_group_331119022,331119022,Receitas com Venda de Carteira,account_group_33111902
account_group_33111909,33111909,Reversão de Provisão Para Perdas sobre Créditos Constituída em Exercícios Anteriores,account_group_331119
account_group_331119099,331119099,Reversão de Provisão Para Perdas sobre Créditos Constituída em Exercícios Anteriores,account_group_33111909
account_group_33112,33112,RECEITAS COM OUTRAS OPERAÇÕES DE PLANOS DE ASSISTÊNCIA ODONTOLÓGICA,account_group_3311
account_group_331129,331129,Receitas com Outras Operações de Planos de Assistência Odontológica,account_group_33112
account_group_33112901,33112901,Receitas com Outras Operações de Planos de Assistência Odontológica,account_group_331129
account_group_331129011,331129011,Receitas com Outras Operações de Planos de Assistência Odontológica,account_group_33112901
account_group_33112902,33112902,Receitas com Venda de Carteira,account_group_331129
account_group_331129022,331129022,Receitas com Venda de Carteira,account_group_33112902
account_group_33112909,33112909,Reversão de Provisão Para Perdas sobre Créditos Constituída em Exercícios Anteriores,account_group_331129
account_group_331129099,331129099,Reversão de Provisão Para Perdas sobre Créditos Constituída em Exercícios Anteriores,account_group_33112909
account_group_332,332,RECEITAS DE ASSISTÊNCIA À SAÚDE NÃO RELACIONADAS COM PLANOS DE SAÚDE DA OPERADORA,account_group_33
account_group_3321,3321,RECEITAS DE ASSISTÊNCIA À SAÚDE NÃO RELACIONADAS COM PLANOS DE SAÚDE DA OPERADORA,account_group_332
account_group_33211,33211,RECEITAS COM OPERAÇÕES DE ASSISTÊNCIA MÉDICO-HOSPITALAR,account_group_3321
account_group_332119,332119,Receitas com Operações de Assistência Médico- Hospitalar,account_group_33211
account_group_33211901,33211901,Receitas com Operações de Assistência Médico- Hospitalar,account_group_332119
account_group_332119011,332119011,Receitas com Operações de Assistência Médico- Hospitalar,account_group_33211901
account_group_33211902,33211902,Programas ou Fundos para Custeio de Despesas Médico Hospitalres,account_group_332119
account_group_332119022,332119022,Programas ou Fundos para Custeio de Despesas Médico Hospitalres,account_group_33211902
account_group_33212,33212,RECEITAS COM OPERAÇÕES DE ASSISTÊNCIA ODONTOLÓGICA,account_group_3321
account_group_332129,332129,Receitas com Operações de Assistência Odontológica,account_group_33212
account_group_33212901,33212901,Receitas com Operações de Assistência Odontológica,account_group_332129
account_group_332129011,332129011,Receitas com Operações de Assistência Odontológica,account_group_33212901
account_group_33212902,33212902,Programas ou Fundos para Custeio de Despesas Odontológicas,account_group_332129
account_group_332129022,332129022,Programas ou Fundos para Custeio de Despesas Odontológicas,account_group_33212902
account_group_33213,33213,RECEITAS COM OPERAÇÕES DE ASSISTÊNCIA MÉDICO-HOSPITALAR (SUS),account_group_3321
account_group_332139,332139,Receitas com Operações de Assistência Médico- Hospitalar (SUS),account_group_33213
account_group_33213901,33213901,Receitas com Operações de Assistência Médico- Hospitalar (SUS),account_group_332139
account_group_332139011,332139011,Receitas com Operações de Assistência Médico- Hospitalar (SUS),account_group_33213901
account_group_33214,33214,RECEITAS COM OPERAÇÕES DE ASSISTÊNCIA ODONTOLÓGICA (SUS),account_group_3321
account_group_332149,332149,Receitas com Operações de Assistência Odontológica (SUS),account_group_33214
account_group_33214901,33214901,Receitas com Operações de Assistência Odontológica (SUS),account_group_332149
account_group_332149011,332149011,Receitas com Operações de Assistência Odontológica (SUS),account_group_33214901
account_group_33215,33215,OUTRAS RECEITAS DE PRESTAÇÃO DE SERVIÇOS DE ADMINISTRADORA DE BENEFÍCIOS,account_group_3321
account_group_332159,332159,Outras Receitas de Prestação de Serviços de Administradora de Benefícios,account_group_33215
account_group_33215901,33215901,Outras Receitas de Prestação de Serviços de Administradora de Benefícios,account_group_332159
account_group_332159011,332159011,Outras Receitas de Prestação de Serviços de Administradora de Benefícios,account_group_33215901
account_group_33216,33216,RECEITAS COM ADMINISTRAÇÃO DE INTERCÂMBIO EVENTUAL - ASSISTÊNCIA ODONTOLÓGICA,account_group_3321
account_group_332169,332169,Receitas com Administração de Intercâmbio Eventual - Assistência Odontológica,account_group_33216
account_group_33216901,33216901,Receitas com Administração de Intercâmbio Eventual - Assistência Odontológica,account_group_332169
account_group_332169011,332169011,Receitas com Administração de Intercâmbio Eventual - Assistência Odontológica,account_group_33216901
account_group_33217,33217,RECEITAS COM ADMINISTRAÇÃO DE INTERCÂMBIO EVENTUAL - ASSISTENCIA MEDICO HOSPITALAR,account_group_3321
account_group_332179,332179,Receitas com Administração de Intercâmbio Eventual - Assistência Médico Hospitalar,account_group_33217
account_group_33217901,33217901,Receitas com Administração de Intercâmbio Eventual - Assistência Médico Hospitalar,account_group_332179
account_group_332179011,332179011,Receitas com Administração de Intercâmbio Eventual - Assistência Médico Hospitalar,account_group_33217901
account_group_33218,33218,OUTRAS RECEITAS OPERACIONAIS,account_group_3321
account_group_332189,332189,Outras Receitas Operacionais,account_group_33218
account_group_33218901,33218901,Outras Receitas Operacionais,account_group_332189
account_group_332189011,332189011,Outras Receitas Operacionais,account_group_33218901
account_group_333,333,RECEITAS OPERACIONAIS DE OUTRAS ATIVIDADES,account_group_33
account_group_3331,3331,RECEITAS OPERACIONAIS DE OUTRAS ATIVIDADES,account_group_333
account_group_33311,33311,RECEITAS OPERACIONAIS DE OUTRAS ATIVIDADES,account_group_3331
account_group_333119,333119,Receitas Operacionais de Outras Atividades,account_group_33311
account_group_33311901,33311901,Receitas Operacionais de Outras Atividades,account_group_333119
account_group_333119011,333119011,Receitas Operacionais de Outras Atividades,account_group_33311901
account_group_34,34,(-) TRIBUTOS DIRETOS DE OUTRAS ATIVIDADES DE ASSISTÊNCIA À SAÚDE,account_group_3
account_group_341,341,(-) TRIBUTOS DIRETOS DE OUTRAS ATIVIDADES DE ASSISTÊNCIA À SAÚDE,account_group_34
account_group_3411,3411,(-) TRIBUTOS DIRETOS DE OUTRAS ATIVIDADES DE ASSISTÊNCIA À SAÚDE,account_group_341
account_group_34111,34111,(-) TRIBUTOS DIRETOS DE OUTRAS ATIVIDADES DE ASSISTÊNCIA MÉDICO-HOSPITALAR,account_group_3411
account_group_341119,341119,(-) Tributos Diretos de Outras Operações de Assistência Médico-Hospitalar,account_group_34111
account_group_34111901,34111901,(-) Tributos Diretos de Outras Operações de Assistência Médico-Hospitalar,account_group_341119
account_group_341119011,341119011,(-) Tributos Diretos de Outras Operações de Assistência Médico-Hospitalar,account_group_34111901
account_group_34112,34112,(-) TRIBUTOS DIRETOS DE OUTRAS ATIVIDADES DE ASSISTÊNCIA ODONTOLÓGICA,account_group_3411
account_group_341129,341129,(-) Tributos Diretos de Outras Operações de Assistência Odontológica,account_group_34112
account_group_34112901,34112901,(-) Tributos Diretos de Outras Operações de Assistência Odontológica,account_group_341129
account_group_341129011,341129011,(-) Tributos Diretos de Outras Operações de Assistência Odontológica,account_group_34112901
account_group_35,35,RECEITAS FINANCEIRAS,account_group_3
account_group_351,351,RECEITAS DE APLICAÇÕES FINANCEIRAS,account_group_35
account_group_3511,3511,RECEITAS COM TÍTULOS DE RENDA FIXA PRIVADOS,account_group_351
account_group_35111,35111,RECEITAS COM DEPÓSITOS BANCÁRIOS A PRAZO - CDB E RDB,account_group_3511
account_group_351119,351119,Receitas com Depósitos Bancários a Prazo - CDB e RDB,account_group_35111
account_group_35111901,35111901,Receitas com Depósitos Bancários a Prazo - CDB e RDB,account_group_351119
account_group_351119011,351119011,Receitas com Depósitos Bancários a Prazo - CDB e RDB,account_group_35111901
account_group_35114,35114,RECEITAS COM COTAS DE FUNDOS DE INVESTIMENTOS,account_group_3511
account_group_351149,351149,Receitas com Cotas de Fundos de Investimentos,account_group_35114
account_group_35114901,35114901,Receitas com Cotas de Fundos de Investimentos,account_group_351149
account_group_351149011,351149011,Receitas com Cotas de Fundos de Investimentos,account_group_35114901
account_group_35118,35118,RECEITAS COM OUTROS TÍTULOS DE RENDA FIXA - PRIVADOS,account_group_3511
account_group_351189,351189,Receitas com Outros Títulos de Renda Fixa - Privados,account_group_35118
account_group_35118901,35118901,Receitas com Outros Títulos de Renda Fixa - Privados,account_group_351189
account_group_351189011,351189011,Receitas com Outros Títulos de Renda Fixa - Privados,account_group_35118901
account_group_3512,3512,RECEITAS COM TÍTULOS DE RENDA FIXA PÚBLICOS,account_group_351
account_group_35121,35121,RECEITAS COM TÍTULOS DE RENDA FIXA PÚBLICOS,account_group_3512
account_group_351219,351219,Receitas com Títulos da Dívida Pública Interna,account_group_35121
account_group_35121901,35121901,Receitas com Títulos da Dívida Pública Interna,account_group_351219
account_group_351219011,351219011,Receitas com Títulos da Dívida Pública Interna,account_group_35121901
account_group_35124,35124,RECEITAS COM COTAS DE FUNDOS DE INVESTIMENTOS,account_group_3512
account_group_351249,351249,Receitas com Cotas de Fundos de Investimento,account_group_35124
account_group_35124901,35124901,Receitas com Cotas de Fundos de Investimento,account_group_351249
account_group_351249011,351249011,Receitas com Cotas de Fundos de Investimento,account_group_35124901
account_group_35128,35128,RECEITAS COM OUTROS TÍTULOS DE RENDA FIXA - PÚBLICOS,account_group_3512
account_group_351289,351289,Receitas com Outros Títulos de Renda Fixa Públicos,account_group_35128
account_group_35128901,35128901,Receitas com Outros Títulos de Renda Fixa Públicos,account_group_351289
account_group_351289011,351289011,Receitas com Outros Títulos de Renda Fixa Públicos,account_group_35128901
account_group_3513,3513,RECEITAS COM TÍTULOS DE RENDA VARIÁVEL,account_group_351
account_group_35131,35131,RECEITAS COM AÇÕES,account_group_3513
account_group_351319,351319,Receitas com Ações,account_group_35131
account_group_35131901,35131901,Receitas com Ações,account_group_351319
account_group_351319011,351319011,Receitas com Ações,account_group_35131901
account_group_35134,35134,RECEITAS COM COTAS DE FUNDOS DE INVESTIMENTOS,account_group_3513
account_group_351349,351349,Receitas com Cotas de Fundos de Investimentos,account_group_35134
account_group_35134901,35134901,Receitas com Cotas de Fundos de Investimentos,account_group_351349
account_group_351349011,351349011,Receitas com Cotas de Fundos de Investimentos,account_group_35134901
account_group_35138,35138,RECEITAS COM OUTROS TÍTULOS DE RENDA VARIÁVEL,account_group_3513
account_group_351389,351389,Receitas com Outros Títulos de Renda Variável,account_group_35138
account_group_35138901,35138901,Receitas com Outros Títulos de Renda Variável,account_group_351389
account_group_351389011,351389011,Receitas com Outros Títulos de Renda Variável,account_group_35138901
account_group_352,352,RECEITAS FINANCEIRAS COM OPERAÇÕES DE ASSISTÊNCIA À SAÚDE,account_group_35
account_group_3521,3521,RECEITAS POR RECEBIMENTOS EM ATRASO,account_group_352
account_group_35211,35211,RECEITAS POR RECEBIMENTOS EM ATRASO,account_group_3521
account_group_352119,352119,Receitas por Recebimentos em Atraso,account_group_35211
account_group_35211901,35211901,Receitas por Recebimentos em Atraso,account_group_352119
account_group_352119011,352119011,Receitas por Recebimentos em Atraso,account_group_35211901
account_group_3522,3522,RECEITAS FINANCEIRAS COM OPERAÇÕES DE SEGUROS,account_group_352
account_group_35221,35221,SEGUROS DIRETOS,account_group_3522
account_group_352219,352219,Seguros Diretos,account_group_35221
account_group_35221901,35221901,Seguros Diretos,account_group_352219
account_group_352219011,352219011,Seguros Diretos,account_group_35221901
account_group_35222,35222,COSSEGUROS,account_group_3522
account_group_352229,352229,Cosseguros,account_group_35222
account_group_35222901,35222901,Cosseguros,account_group_352229
account_group_352229011,352229011,Cosseguros,account_group_35222901
account_group_35224,35224,RESSEGUROS,account_group_3522
account_group_352249,352249,Resseguros,account_group_35224
account_group_35224901,35224901,Resseguros,account_group_352249
account_group_352249011,352249011,Resseguros,account_group_35224901
account_group_3523,3523,RECEITAS COM DEPÓSITOS DE CONTRAPRESTAÇÕES,account_group_352
account_group_35231,35231,RECEITAS COM DEPÓSITOS DE CONTRAPRESTAÇÕES DE ASSISTÊNCIA MÉDICO- HOSPITALAR,account_group_3523
account_group_352319,352319,Receitas com Depósitos de Contraprestações de Assistência Médico-Hospitalar,account_group_35231
account_group_35231901,35231901,Receitas com Depósitos de Contraprestações de Assistência Médico-Hospitalar,account_group_352319
account_group_352319011,352319011,Receitas com Depósitos de Contraprestações de Assistência Médico-Hospitalar,account_group_35231901
account_group_35232,35232,RECEITAS COM DEPÓSITOS DE CONTRAPRESTAÇÕES DE ASSISTÊNCIA ODONTOLÓGICA,account_group_3523
account_group_352329,352329,Receitas com Depósitos de Contraprestações de Assistência Médico-Hospitalar,account_group_35232
account_group_35232901,35232901,Receitas com Depósitos de Contraprestações de Assistência Médico-Hospitalar,account_group_352329
account_group_352329011,352329011,Receitas com Depósitos de Contraprestações de Assistência Médico-Hospitalar,account_group_35232901
account_group_353,353,RECEITAS DE AJUSTES A VALOR PRESENTE,account_group_35
account_group_3531,3531,RECEITAS DE AJUSTES A VALOR PRESENTE,account_group_353
account_group_35311,35311,RECEITAS DE AJUSTES A VALOR PRESENTE,account_group_3531
account_group_353119,353119,Receitas de Ajustes a Valor Presente,account_group_35311
account_group_35311901,35311901,Receitas de Ajustes a Valor Presente,account_group_353119
account_group_353119011,353119011,Receitas de Ajustes a Valor Presente,account_group_35311901
account_group_358,358,OUTRAS RECEITAS FINANCEIRAS,account_group_35
account_group_3581,3581,RECEITAS COM DEPÓSITOS E EMPRÉSTIMOS COMPULSÓRIOS,account_group_358
account_group_35811,35811,RECEITAS COM DEPÓSITOS E EMPRÉSTIMOS COMPULSÓRIOS,account_group_3581
account_group_358119,358119,Receitas com Depósitos e Empréstimos Compulsórios,account_group_35811
account_group_35811901,35811901,Receitas com Depósitos e Empréstimos Compulsórios,account_group_358119
account_group_358119011,358119011,Receitas com Depósitos e Empréstimos Compulsórios,account_group_35811901
account_group_3582,3582,RECEITAS COM CRÉDITOS TRIBUTÁRIOS,account_group_358
account_group_35821,35821,RECEITAS COM CRÉDITOS TRIBUTÁRIOS,account_group_3582
account_group_358219,358219,Receitas com Créditos Tributários,account_group_35821
account_group_35821901,35821901,Receitas com Créditos Tributários,account_group_358219
account_group_358219011,358219011,Receitas com Créditos Tributários,account_group_35821901
account_group_3583,3583,"RECEITAS COM DEPÓSITOS JUDICIAIS, E FISCAIS E FUNDOS RETIDOS",account_group_358
account_group_35831,35831,"RECEITAS COM DEPÓSITOS JUDICIAIS, E FISCAIS E FUNDOS RETIDOS",account_group_3583
account_group_358319,358319,"Receitas com Depósitos Judiciais, e Fiscais e Fundos Retidos",account_group_35831
account_group_35831901,35831901,"Receitas com Depósitos Judiciais, e Fiscais e Fundos Retidos",account_group_358319
account_group_358319011,358319011,"Receitas com Depósitos Judiciais, e Fiscais e Fundos Retidos",account_group_35831901
account_group_3584,3584,RECEITAS DE JUROS DE CAPITAL PRÓPRIO,account_group_358
account_group_35841,35841,RECEITAS DE JUROS DE CAPITAL PRÓPRIO,account_group_3584
account_group_358419,358419,Receitas de Juros de Capital Próprio,account_group_35841
account_group_35841901,35841901,Receitas de Juros de Capital Próprio,account_group_358419
account_group_358419011,358419011,Receitas de Juros de Capital Próprio,account_group_35841901
account_group_3589,3589,RECEITAS FINANCEIRAS DIVERSAS,account_group_358
account_group_35891,35891,RECEITAS FINANCEIRAS DIVERSAS,account_group_3589
account_group_358919,358919,Receitas Financeiras Diversas,account_group_35891
account_group_35891901,35891901,Receitas Financeiras Diversas,account_group_358919
account_group_358919011,358919011,Receitas Financeiras Diversas,account_group_35891901
account_group_36,36,RECEITAS PATRIMONIAIS,account_group_3
account_group_361,361,RECEITAS PATRIMONIAIS,account_group_36
account_group_3611,3611,RECEITAS COM IMÓVEIS DE RENDA,account_group_361
account_group_36111,36111,RECEITAS COM IMÓVEIS DE RENDA,account_group_3611
account_group_361119,361119,Receitas com Imóveis de Renda,account_group_36111
account_group_36111901,36111901,Receitas com Imóveis de Renda,account_group_361119
account_group_361119011,361119011,Receitas com Imóveis de Renda,account_group_36111901
account_group_3612,3612,AJUSTES POSITIVOS DE INVESTIMENTOS EM CONTROLADAS E COLIGADAS,account_group_361
account_group_36121,36121,AJUSTES POSITIVOS DE INVESTIMENTOS EM CONTROLADAS E COLIGADAS,account_group_3612
account_group_361219,361219,Ajustes Positivos de Investimentos em Controladas e Coligadas,account_group_36121
account_group_36121901,36121901,Ajustes Positivos de Investimentos em Controladas e Coligadas,account_group_361219
account_group_361219011,361219011,Ajustes Positivos de Investimentos em Controladas e Coligadas,account_group_36121901
account_group_3613,3613,LUCRO NA ALIENAÇÃO DE BENS DO ATIVO NÃO CIRCULANTE,account_group_361
account_group_36131,36131,LUCRO NA ALIENAÇÃO DE BENS DO ATIVO NÃO CIRCULANTE,account_group_3613
account_group_361319,361319,Lucro na Alienação de Bens do Ativo Não Circulante,account_group_36131
account_group_36131901,36131901,Lucro na Alienação de Bens do Ativo Não Circulante,account_group_361319
account_group_361319011,361319011,Lucro na Alienação de Bens do Ativo Não Circulante,account_group_36131901
account_group_3619,3619,OUTROS INVESTIMENTOS,account_group_361
account_group_36191,36191,OUTROS INVESTIMENTOS,account_group_3619
account_group_361919,361919,Outros Investimentos,account_group_36191
account_group_36191901,36191901,Outros Investimentos,account_group_361919
account_group_361919011,361919011,Outros Investimentos,account_group_36191901
account_group_37,37,RECEITAS ADMINISTRATIVAS,account_group_3
account_group_371,371,RECEITAS ADMINISTRATIVAS,account_group_37
account_group_3711,3711,RECEITAS ADMINISTRATIVAS,account_group_371
account_group_37111,37111,REVERSÃO DE MULTAS ADMINISTRATIVAS,account_group_3711
account_group_371119,371119,Reversão de Multas Administrativas de Exercícios Anteriores,account_group_37111
account_group_37111909,37111909,Reversão de Multas Administrativas de Exercícios Anteriores,account_group_371119
account_group_371119099,371119099,Reversão de Multas Administrativas de Exercícios Anteriores,account_group_37111909
account_group_4,4,DESPESAS,account_group_37111909
account_group_41,41,EVENTOS INDENIZÁVEIS LÍQUIDOS / SINISTROS RETIDOS,account_group_4
account_group_411,411,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,account_group_41
account_group_4111,4111,EVENTOS/ SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE NA MODALIDADE DE PAGAMENTO POR PROCEDIMENTO,account_group_411
account_group_41111,41111,EVENTOS/ SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA A SAÚDE MEDICO HOSPITALAR,account_group_4111
account_group_411111,411111,Cobertura Assistencial com Preço Pré-estabelecido,account_group_41111
account_group_41111101,41111101,Planos Individuais/Familiares antes da Lei,account_group_411111
account_group_411111011,411111011,Planos Individuais/Familiares antes da Lei,account_group_41111101
account_group_41111102,41111102,Planos Individuais/Familiares depois da Lei,account_group_411111
account_group_411111022,411111022,Planos Individuais/Familiares depois da Lei,account_group_41111102
account_group_41111103,41111103,Planos Coletivos por Adesão antes da Lei,account_group_411111
account_group_411111033,411111033,Planos Coletivos por Adesão antes da Lei,account_group_41111103
account_group_41111104,41111104,Planos Coletivos por Adesão depois da Lei,account_group_411111
account_group_411111044,411111044,Planos Coletivos por Adesão depois da Lei,account_group_41111104
account_group_41111105,41111105,Planos Coletivos Empresariais antes da Lei,account_group_411111
account_group_411111055,411111055,Planos Coletivos Empresariais antes da Lei,account_group_41111105
account_group_41111106,41111106,Planos Coletivos Empresariais depois da Lei,account_group_411111
account_group_411111066,411111066,Planos Coletivos Empresariais depois da Lei,account_group_41111106
account_group_41111108,41111108,Corresponsabilidade Assumida,account_group_411111
account_group_411111088,411111088,Corresponsabilidade Assumida,account_group_41111108
account_group_411112,411112,Cobertura Assistencial com Preço Pós-estabelecido,account_group_41111
account_group_41111203,41111203,Planos Coletivos por Adesão antes da Lei,account_group_411112
account_group_411112033,411112033,Planos Coletivos por Adesão antes da Lei,account_group_41111203
account_group_41111204,41111204,Planos Coletivos por Adesão depois da Lei,account_group_411112
account_group_411112044,411112044,Planos Coletivos por Adesão depois da Lei,account_group_41111204
account_group_41111205,41111205,Planos Coletivos Empresariais antes da Lei,account_group_411112
account_group_411112055,411112055,Planos Coletivos Empresariais antes da Lei,account_group_41111205
account_group_41111206,41111206,Planos Coletivos Empresariais depois da Lei,account_group_411112
account_group_411112066,411112066,Planos Coletivos Empresariais depois da Lei,account_group_41111206
account_group_41111208,41111208,Corresponsabilidade Assumida,account_group_411112
account_group_411112088,411112088,Corresponsabilidade Assumida,account_group_41111208
account_group_41112,41112,EVENTOS/SINISTROS DE ASSISTÊNCIA ODONTOLÓGICA,account_group_4111
account_group_411121,411121,Cobertura Assistencial com Preço Pré-estabelecido,account_group_41112
account_group_41112101,41112101,Planos Individuais/Familiares antes da Lei,account_group_411121
account_group_411121011,411121011,Planos Individuais/Familiares antes da Lei,account_group_41112101
account_group_41112102,41112102,Planos Individuais/Familiares depois da Lei,account_group_411121
account_group_411121022,411121022,Planos Individuais/Familiares depois da Lei,account_group_41112102
account_group_41112103,41112103,Planos Coletivos por Adesão antes da Lei,account_group_411121
account_group_411121033,411121033,Planos Coletivos por Adesão antes da Lei,account_group_41112103
account_group_41112104,41112104,Planos Coletivos por Adesão depois da Lei,account_group_411121
account_group_411121044,411121044,Planos Coletivos por Adesão depois da Lei,account_group_41112104
account_group_41112105,41112105,Planos Coletivos Empresariais antes da Lei,account_group_411121
account_group_411121055,411121055,Planos Coletivos Empresariais antes da Lei,account_group_41112105
account_group_41112106,41112106,Planos Coletivos Empresariais depois da Lei,account_group_411121
account_group_411121066,411121066,Planos Coletivos Empresariais depois da Lei,account_group_41112106
account_group_41112108,41112108,Corresponsabilidade Assumida,account_group_411121
account_group_411121088,411121088,Corresponsabilidade Assumida,account_group_41112108
account_group_411122,411122,Cobertura Assistencial com Preço Pós-estabelecido,account_group_41112
account_group_41112203,41112203,Planos Coletivos por Adesão antes da Lei,account_group_411122
account_group_411122033,411122033,Planos Coletivos por Adesão antes da Lei,account_group_41112203
account_group_41112204,41112204,Planos Coletivos por Adesão depois da Lei,account_group_411122
account_group_411122044,411122044,Planos Coletivos por Adesão depois da Lei,account_group_41112204
account_group_41112205,41112205,Planos Coletivos Empresariais antes da Lei,account_group_411122
account_group_411122055,411122055,Planos Coletivos Empresariais antes da Lei,account_group_41112205
account_group_41112206,41112206,Planos Coletivos Empresariais depois da Lei,account_group_411122
account_group_411122066,411122066,Planos Coletivos Empresariais depois da Lei,account_group_41112206
account_group_41112208,41112208,Corresponsabilidade Assumida,account_group_411122
account_group_411122088,411122088,Corresponsabilidade Assumida,account_group_41112208
account_group_4112,4112,EVENTOS/ SINISTROS CONHECIDOS OU AVISADOS NA MODALIDADE DE PAGAMENTO POR CAPITATION,account_group_411
account_group_41121,41121,EVENTOS/ SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA A SAÚDE MEDICO HOSPITALAR,account_group_4112
account_group_411211,411211,Cobertura Assistencial com Preço Pré-estabelecido,account_group_41121
account_group_41121101,41121101,Planos Individuais/Familiares antes da Lei,account_group_411211
account_group_411211011,411211011,Planos Individuais/Familiares antes da Lei,account_group_41121101
account_group_41121102,41121102,Planos Individuais/Familiares depois da Lei,account_group_411211
account_group_411211022,411211022,Planos Individuais/Familiares depois da Lei,account_group_41121102
account_group_41121103,41121103,Planos Coletivos por Adesão antes da Lei,account_group_411211
account_group_411211033,411211033,Planos Coletivos por Adesão antes da Lei,account_group_41121103
account_group_41121104,41121104,Planos Coletivos por Adesão depois da Lei,account_group_411211
account_group_411211044,411211044,Planos Coletivos por Adesão depois da Lei,account_group_41121104
account_group_41121105,41121105,Planos Coletivos Empresariais antes da Lei,account_group_411211
account_group_411211055,411211055,Planos Coletivos Empresariais antes da Lei,account_group_41121105
account_group_41121106,41121106,Planos Coletivos Empresariais depois da Lei,account_group_411211
account_group_411211066,411211066,Planos Coletivos Empresariais depois da Lei,account_group_41121106
account_group_41121108,41121108,Corresponsabilidade Assumida,account_group_411211
account_group_411211088,411211088,Corresponsabilidade Assumida,account_group_41121108
account_group_411212,411212,Cobertura Assistencial com Preço Pós-estabelecido,account_group_41121
account_group_41121203,41121203,Planos Coletivos por Adesão antes da Lei,account_group_411212
account_group_411212033,411212033,Planos Coletivos por Adesão antes da Lei,account_group_41121203
account_group_41121204,41121204,Planos Coletivos por Adesão depois da Lei,account_group_411212
account_group_411212044,411212044,Planos Coletivos por Adesão depois da Lei,account_group_41121204
account_group_41121205,41121205,Planos Coletivos Empresariais antes da Lei,account_group_411212
account_group_411212055,411212055,Planos Coletivos Empresariais antes da Lei,account_group_41121205
account_group_41121206,41121206,Planos Coletivos Empresariais depois da Lei,account_group_411212
account_group_411212066,411212066,Planos Coletivos Empresariais depois da Lei,account_group_41121206
account_group_41121208,41121208,Corresponsabilidade Assumida,account_group_411212
account_group_411212088,411212088,Corresponsabilidade Assumida,account_group_41121208
account_group_41122,41122,EVENTOS/SINISTROS DE ASSISTÊNCIA ODONTOLÓGICA,account_group_4112
account_group_411221,411221,Cobertura Assistencial com Preço Pré-estabelecido,account_group_41122
account_group_41122101,41122101,Planos Individuais/Familiares antes da Lei,account_group_411221
account_group_411221011,411221011,Planos Individuais/Familiares antes da Lei,account_group_41122101
account_group_41122102,41122102,Planos Individuais/Familiares depois da Lei,account_group_411221
account_group_411221022,411221022,Planos Individuais/Familiares depois da Lei,account_group_41122102
account_group_41122103,41122103,Planos Coletivos por Adesão antes da Lei,account_group_411221
account_group_411221033,411221033,Planos Coletivos por Adesão antes da Lei,account_group_41122103
account_group_41122104,41122104,Planos Coletivos por Adesão depois da Lei,account_group_411221
account_group_411221044,411221044,Planos Coletivos por Adesão depois da Lei,account_group_41122104
account_group_41122105,41122105,Planos Coletivos Empresariais antes da Lei,account_group_411221
account_group_411221055,411221055,Planos Coletivos Empresariais antes da Lei,account_group_41122105
account_group_41122106,41122106,Planos Coletivos Empresariais depois da Lei,account_group_411221
account_group_411221066,411221066,Planos Coletivos Empresariais depois da Lei,account_group_41122106
account_group_41122108,41122108,Corresponsabilidade Assumida,account_group_411221
account_group_411221088,411221088,Corresponsabilidade Assumida,account_group_41122108
account_group_411222,411222,Cobertura Assistencial com Preço Pós-estabelecido,account_group_41122
account_group_41122203,41122203,Planos Coletivos por Adesão antes da Lei,account_group_411222
account_group_411222033,411222033,Planos Coletivos por Adesão antes da Lei,account_group_41122203
account_group_41122204,41122204,Planos Coletivos por Adesão depois da Lei,account_group_411222
account_group_411222044,411222044,Planos Coletivos por Adesão depois da Lei,account_group_41122204
account_group_41122205,41122205,Planos Coletivos Empresariais antes da Lei,account_group_411222
account_group_411222055,411222055,Planos Coletivos Empresariais antes da Lei,account_group_41122205
account_group_41122206,41122206,Planos Coletivos Empresariais depois da Lei,account_group_411222
account_group_411222066,411222066,Planos Coletivos Empresariais depois da Lei,account_group_41122206
account_group_41122208,41122208,Corresponsabilidade Assumida,account_group_411222
account_group_411222088,411222088,Corresponsabilidade Assumida,account_group_41122208
account_group_4113,4113,EVENTOS/ SINISTROS CONHECIDOS OU AVISADOS NA MODALIDADE DE PAGAMENTO POR ORÇAMENTO GLOBAL,account_group_411
account_group_41131,41131,EVENTOS/ SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA A SAÚDE MEDICO HOSPITALAR,account_group_4113
account_group_411311,411311,Cobertura Assistencial com Preço Pré-estabelecido,account_group_41131
account_group_41131101,41131101,Planos Individuais/Familiares antes da Lei,account_group_411311
account_group_411311011,411311011,Planos Individuais/Familiares antes da Lei,account_group_41131101
account_group_41131102,41131102,Planos Individuais/Familiares depois da Lei,account_group_411311
account_group_411311022,411311022,Planos Individuais/Familiares depois da Lei,account_group_41131102
account_group_41131103,41131103,Planos Coletivos por Adesão antes da Lei,account_group_411311
account_group_411311033,411311033,Planos Coletivos por Adesão antes da Lei,account_group_41131103
account_group_41131104,41131104,Planos Coletivos por Adesão depois da Lei,account_group_411311
account_group_411311044,411311044,Planos Coletivos por Adesão depois da Lei,account_group_41131104
account_group_41131105,41131105,Planos Coletivos Empresariais antes da Lei,account_group_411311
